,smiles,ESOL,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
1010,CCNc1nc(NC(C)(C)C)nc(OC)n1,-0.07764561233362756,4,3,5,1,5,5,4,3,5,1
1011,CCCCC(C)CC,-0.9870056231899582,1,5,4,3,2,1,4,1,2,5
1012,BrCCBr,0.6603513980385844,2,1,5,4,4,3,4,3,5,2
1013,CNC(=O)Oc1ccccc1C(C)C,0.10034468651175514,2,1,5,4,5,4,1,2,4,4
1014,O=C1NCCN1c2ncc(s2)N(=O)=O,-0.06865142170048337,3,5,1,2,5,3,2,2,1,3
1015,C1c2ccccc2c3ccc4ccccc4c13,-1.706540873841505,2,4,3,1,1,3,1,5,3,2
1016,COc1ccccc1Cl,0.2911162036252904,3,2,1,4,4,4,1,5,5,4
1017,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-1.4272475857596547,1,4,4,4,4,1,1,1,4,5
1018,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-0.925466424121076,5,4,1,5,3,3,5,4,1,1
1019,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-1.9526976701170349,5,5,5,5,5,3,3,3,4,4
1020,COC(=O)C=C,1.3514839414275706,1,1,5,1,1,2,4,1,4,5
1021,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-0.8591934405084332,4,2,5,5,2,5,3,4,4,5
1022,N(=Nc1ccccc1)c2ccccc2,-0.6509069205829855,1,1,3,1,1,3,3,5,2,3
1023,CC(C)c1ccc(C)cc1,-0.3290095716072932,3,5,1,1,5,2,2,3,3,1
1024,Oc1c(Cl)cccc1Cl,0.6082797680572224,1,4,2,3,5,3,1,1,1,5
1025,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,1.8295961803473488,3,1,4,1,2,2,4,4,1,3
1026,OC1C(O)C(O)C(O)C(O)C1O,1.6213096604219008,5,2,1,1,4,3,5,3,5,3
1027,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,1.3751528641463715,2,1,1,2,2,1,5,3,3,1
1028,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,0.4563252842025206,4,5,3,5,1,3,2,4,5,4
1029,CCC(O)(CC)CC,1.0532555151706793,4,5,4,1,4,4,5,2,4,4
1030,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-1.1053502367839627,2,3,1,4,3,4,1,5,5,1
1031,Brc1ccccc1Br,-0.2011973889257683,3,5,5,1,1,3,5,5,1,1
1032,Oc1c(Cl)cc(Cl)cc1Cl,0.3479216181504126,2,1,5,5,2,1,1,2,5,3
1033,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-0.9870056231899582,5,1,5,1,3,5,5,3,4,2
1034,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-0.8161160011602158,4,2,3,1,1,2,3,5,2,4
1035,CC(C)C(=O)C(C)C,0.8402352107014712,2,5,1,3,1,1,2,1,4,1
1036,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,0.22815686919328002,2,1,2,3,4,1,3,2,5,3
1037,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),0.062474410161673676,2,4,3,1,2,3,2,1,1,1
1038,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,1.040947675356903,2,2,4,2,2,1,2,5,4,3
1039,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-0.5197810887208284,3,5,5,5,3,2,5,4,1,3
1040,Cc1ccc(O)cc1C,0.8023649343513898,4,4,5,3,3,2,3,2,1,3
1041,O(c1ccccc1)c2ccccc2,-0.41895147793873655,1,3,3,5,2,2,4,5,5,1
1042,Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-2.59649236806842,5,1,4,1,5,5,2,2,1,4
1043,NC(=O)c1cccnc1 ,1.7443880585596654,2,2,2,2,5,3,4,5,2,5
1044,Sc1ccccc1,0.4520648781131365,5,3,3,4,2,2,1,3,5,2
1045,CNC(=O)Oc1cc(C)cc(C)c1,0.233837410645792,4,3,5,4,2,4,4,2,2,4
1046,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-1.7917489956291888,3,2,2,5,1,2,4,1,5,5
1047,CSSC,0.7739622270888287,2,1,5,1,4,5,5,2,3,1
1048,NC(=O)c1ccccc1,1.0011838851893171,1,2,5,4,2,4,5,2,3,2
1049,Clc1ccccc1Br,-0.05445006806920272,2,1,3,1,2,1,5,5,3,1
1050,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,1.1043803882432892,1,4,5,2,4,3,3,3,3,5
1051,CCCCC(O)CC,0.7597608734575482,1,5,5,1,3,3,2,4,4,5
1052,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-0.7001382798380905,5,4,2,3,2,1,2,2,1,4
1053,Oc1cc(Cl)cc(Cl)c1,0.8213000725264304,4,1,3,2,1,4,2,2,4,3
1054,Cc1cccc2c1ccc3ccccc32,-1.3136367567094105,1,2,5,1,2,2,4,1,5,1
1055,CCCCC(CC)CO,0.4567986626568967,5,2,5,1,5,5,4,3,4,4
1056,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-0.5732728540653187,4,3,5,1,4,3,2,1,4,2
1057,Cc1ccccc1,0.4094608172192949,5,2,2,2,5,3,2,2,1,2
1058,Clc1cccc(n1)C(Cl)(Cl)Cl,-0.3242757870635329,4,3,5,1,5,1,2,2,1,4
1059,C1CCC=CCC1,-0.04971628352544264,3,3,3,2,3,5,2,3,2,1
1060,CN(C)C(=S)SSC(=S)N(C)C ,-0.3905487706761753,3,3,1,4,4,5,3,2,5,4
1061,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-0.08095926151425996,1,5,5,3,5,4,2,4,2,5
1062,CCCCCCCCCCO,-0.2627365879946506,4,2,4,3,2,2,3,2,3,3
1063,CCC(C)(C)CC,-0.5467636606202616,4,4,2,5,3,2,5,5,3,3
1064,CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.997172153196459,3,4,1,1,1,5,5,3,5,5
1065,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-0.03551492989416198,4,1,1,5,1,2,1,1,2,4
1066,CCCC=O,1.4508934168465344,5,4,5,4,1,2,2,5,4,2
1067,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-0.8639272250521937,1,4,3,4,2,1,3,2,3,4
1068,CCCC,0.2390445736439285,4,2,3,2,4,1,5,5,3,1
1069,COc1ccccc1O,0.5278054308132993,3,3,2,4,4,3,5,5,4,1
1070,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-0.4847510830970032,5,3,3,5,4,2,4,3,5,1
1071,ClC(Cl)C(Cl)(Cl)Cl,0.2248432200126478,1,1,1,1,1,5,4,3,1,5
1072,CCOC(=O)c1ccccc1C(=O)OCC,0.3431878336066523,3,1,5,2,1,3,2,4,1,2
1073,CC(C)CO,1.5029650468278963,5,4,2,4,1,4,4,5,2,5
1074,CC(C)Cc1ccccc1,-0.4946920306388995,4,3,5,3,1,5,4,2,3,3
1075,ICI,0.3479216181504126,3,1,1,2,1,2,4,3,4,3
1076,CCCC(O)CCC,0.7928973652638694,3,1,5,2,4,3,5,5,4,3
1077,CCCCCOC(=O)C,0.5609419226196206,2,4,3,5,1,2,5,1,4,1
1078,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-0.13965818985688602,1,4,1,4,3,5,2,4,5,2
1079,CCCc1ccccc1,-0.13965818985688602,4,4,3,4,1,2,5,2,5,2
1080,FC(F)(Cl)C(F)(F)Cl,0.15857023640000525,3,4,3,5,5,4,1,4,2,4
1081,CC=CC=O,1.6071083067906202,4,1,3,4,5,5,5,5,2,3
1082,CN(C)C(=O)N(C)C ,1.9006029485037517,5,1,4,1,1,4,3,3,2,2
1083,Cc1cc(C)c(C)cc1C,-0.7171799041956278,3,2,5,1,5,5,1,4,5,3
1084,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-0.8165893796145915,3,1,5,4,4,3,5,5,5,5
1085,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-0.13019062076936566,5,1,4,4,4,1,5,1,5,3
1086,c1ccccc1NC(=O)c2c(O)cccc2,-0.24380144981960986,5,5,1,1,2,5,4,5,2,1
1087,CCN(CC)C(=S)SCC(Cl)=C,-0.14912575894440638,1,4,2,2,4,3,1,3,5,5
1088,ClCC,0.9538460397517154,5,4,1,1,5,2,4,5,1,4
1089,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-0.07811899078800373,2,3,4,2,5,3,4,4,1,5
1090,O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-0.1822622507507276,1,2,5,5,3,5,5,1,1,4
1091,CC/C=C\C,0.2532459272752089,4,3,5,3,5,4,3,1,3,2
1092,CNC(=O)ON=C(CSC)C(C)(C)C ,0.6887541053011454,2,4,2,4,5,1,3,5,5,2
1093,O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,0.044012650441008896,2,2,3,1,5,5,5,5,1,4
1094,c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-0.5514974451640217,2,5,2,2,3,3,1,2,2,2
1095,Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-0.2580028034508905,3,5,5,5,3,4,5,4,3,5
1096,O=C(c1ccccc1)c2ccccc2,-0.02131357626288153,2,2,3,2,2,2,2,4,2,1
1097,CCCCCCCCCCCCCCCCCCCC,-2.4128215277705247,2,3,3,3,3,1,4,4,4,2
1098,N(Nc1ccccc1)c2ccccc2 ,0.07336211461232214,4,2,2,1,5,3,1,2,2,5
1099,CCC(CC)CO,0.9017744097703536,2,1,2,5,3,2,3,1,1,4
1100,Oc1ccncc1,1.9384732248538328,2,2,1,3,1,2,1,3,4,1
1101,Cl\C=C/Cl,0.8402352107014712,3,3,1,4,3,2,3,4,1,5
1102,CC1CCCC1,-0.10652169805056463,3,3,3,2,4,4,1,4,4,5
1103,CC(C)CC(C)O,1.07692443788948,4,3,2,1,2,4,5,4,5,4
1104,O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-0.403803367398704,5,4,1,2,3,5,4,5,1,5
1105,CC(C)(C)CO,1.2662758196398871,1,2,5,4,4,3,1,2,1,2
1106,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-0.2532690189071302,5,1,5,3,4,3,4,4,2,3
1107,Cc1cc(no1)C(=O)NNCc2ccccc2,0.29064282517091444,5,4,1,5,3,1,2,4,3,1
1108,CC=C,0.9443784706641952,3,3,1,3,2,1,4,5,4,1
1109,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-0.4156378287581043,5,3,1,3,1,4,4,1,3,1
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-0.7370617992794205,2,5,1,2,2,2,1,1,4,5
1111,O=C1c2ccccc2C(=O)c3ccccc13,-1.0012069768212388,5,4,5,2,4,3,3,3,1,4
1112,CCCCCCC(C)O,0.466266231744417,4,3,1,1,4,4,5,2,2,3
1113,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.3758509469585975,1,5,3,4,3,4,2,1,5,3
1114,CCCCc1ccccc1,-0.4662893233763382,4,3,5,5,5,1,5,5,5,4
1115,O=C1NC(=O)C(=O)N1 ,1.2662758196398871,1,1,2,3,1,4,4,3,1,2
1116,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-1.4968342185529295,3,1,4,4,4,5,4,1,2,1
1117,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-0.17800184466134344,3,2,3,3,2,1,4,1,5,5
1118,CC(C)COC(=O)C,0.8828392715953128,4,4,4,2,1,5,5,4,4,2
1119,CC(C)C(C)(C)C,-0.6083028596891439,1,4,2,4,4,2,5,2,2,2
1120,Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-2.170451759130003,2,4,4,3,5,4,5,2,2,5
1121,N#Cc1ccccc1C#N,0.32898647997537184,1,4,4,2,2,5,2,2,3,4
1122,Cc1cccc(c1)N(=O)=O,0.3005837727128107,5,3,3,5,4,3,5,3,5,1
1123,FC(F)(F)C(Cl)Br ,0.6461500444073038,3,3,4,2,5,1,1,1,2,2
1124,CNC(=O)ON=C(SC)C(=O)N(C)C,1.5058053175541524,4,1,5,1,5,4,2,4,4,5
1125,CCSCCSP(=S)(OC)OC,-0.007585601085977053,4,5,1,3,1,2,3,1,2,3
1126,CCC(C)C,-0.04971628352544264,3,5,4,2,5,5,1,5,2,4
1127,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-0.6849901692980588,3,2,2,5,2,5,3,1,5,2
