,smiles,Lipop,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
178,CN(C)C(=O)CN1CCN(CCc2c([nH]c3sc(cc23)C(C)(C)C(=O)N4C5CCC4CC5)c6cc(C)cc(C)c6)CC1,1.6253162508304468,5,3,1,2,4,3,1,1,3,5
179,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,0.7862251229925672,1,4,1,5,3,4,1,4,3,1
180,NC1(CCC1)c2ccc(cc2)c3ncc4ccncc4c3c5ccccc5,0.021904491694696302,4,5,1,1,1,5,2,4,4,4
181,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)C)C(=O)C(F)(F)F,-0.3353323251075696,1,5,2,4,1,1,2,1,3,2
182,C[C@@H]1CN([C@@H](C)CN1C(=O)c2ccc(cc2)C#N)C(=O)[C@@](C)(O)C(F)(F)F,-0.5596438147275969,2,4,4,2,4,2,1,3,5,3
183,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(N[C@H](C)C(=O)O)c3C#N,0.2711394801613932,4,1,4,4,5,1,5,3,3,3
184,Clc1ccc(CC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,-0.5679516476764869,3,1,2,2,2,2,5,1,2,3
185,CC[C@H](NC(=O)c1c(c(nc2ccccc12)c3ccccc3)S(=O)(=O)C)c4ccccc4,0.8277642877370165,3,5,3,3,1,2,4,2,3,5
186,Fc1ccc(NC(=O)c2cccnc2Oc3ccccc3)cc1,0.8443799536347963,1,4,2,3,3,4,3,2,2,4
187,CC(CN1CCCCC1)C(=O)c2ccc(C)cc2,-0.4350263204942485,5,5,3,2,3,2,1,3,5,3
188,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Nc3ccc(nc3C)S(=O)(=O)C)c2C,0.5203744686280901,1,3,5,3,3,2,2,3,1,4
189,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25,1.4259282600570895,5,5,1,3,4,4,4,4,2,3
190,C[C@@H](NCc1ccccc1c2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2)c5ccccc5,0.08836715528581521,5,3,3,2,4,3,3,5,2,1
191,Nc1nc(Nc2ccc(F)c(Cl)c2)c3nc[nH]c3n1,0.4788353038836408,5,5,5,3,2,4,5,2,3,5
192,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](O)[C@@H](O)[C@H]5O)c4n1,1.492390923648209,3,5,2,3,4,2,2,4,3,5
193,CSc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,-2.5036767247678338,3,1,1,1,2,1,4,2,1,3
194,C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3ccc(C)cc3,-0.4765654852386978,4,1,4,2,5,1,1,3,5,3
195,Nc1nc(N)nc(n1)c2cccc(c2)C(F)(F)F,0.18806115067249413,3,4,2,1,5,1,1,3,4,2
196,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,1.0105366126125943,4,3,4,1,2,3,5,1,3,4
197,Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,-0.3187166592097897,2,2,4,2,4,3,4,2,2,1
198,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3,-0.966727629223202,1,5,3,1,4,2,3,1,3,2
199,Clc1cccc(c1Cl)n2nnnc2NCc3ccccc3Oc4ccccn4,1.2016167704370622,4,2,3,4,5,2,5,4,2,4
200,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,0.15482981887693448,4,2,3,2,1,2,2,1,5,4
201,Clc1ccccc1CCNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O,-0.7341083066542848,5,5,5,3,1,2,1,1,4,1
202,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccccn4)C3=O,-0.8919571326831929,1,2,4,3,2,2,3,3,1,2
203,C[C@@H](NC(=O)[C@H]1CCCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,-0.019634673049753425,5,5,2,1,1,4,3,5,5,4
204,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3cccc4ncccc34)c2C(=O)N5CC[C@@H](O)C5,-0.1608678331808817,3,1,4,3,5,4,2,1,4,4
205,C[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,1.1019227750503833,3,2,4,1,1,2,4,4,1,4
206,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)N)C(=O)C(F)(F)F,-0.8338023020409637,5,2,1,3,5,1,2,3,1,1
207,OC(=O)C1CCN(CC1)c2ncccc2c3ccc(Cl)c(c3)C(=O)NCC4CCCCCC4,0.2960629790080627,3,5,3,3,5,3,4,2,2,5
208,Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,-0.8670336338365234,2,4,5,4,2,5,1,5,3,1
209,Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,-0.7258004737053949,5,2,5,4,5,3,2,2,2,3
210,Cc1ccc2c(n1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,-1.5150446038499354,2,2,5,2,3,1,1,2,3,4
211,CN(C1CCN(C)CC1)c2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,-0.3104088262608999,5,2,4,1,5,5,4,4,2,4
212,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O,0.8526877865836865,1,4,5,1,5,2,3,2,2,4
213,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)c3ccccc3,-1.1245764552521105,5,4,5,1,4,2,3,5,3,1
214,Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,0.8443799536347963,3,1,4,5,5,3,1,4,2,2
215,O=C(NCCSCc1ccccc1)c2ccccc2,0.9357661160725852,2,3,5,3,4,4,1,5,1,4
216,OC(=O)[C@@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,0.2711394801613932,5,4,1,1,1,4,3,1,2,1
217,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5,0.14652198592804475,4,2,2,5,3,2,2,4,1,2
218,C[C@H](Nc1cnc(C)c(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,-0.3685636569031292,4,4,2,1,5,4,3,4,5,1
219,C(CN1CCCCC1)C2CCc3cc(OCc4ccc(cc4)c5ccccc5)ccc3C2,0.9357661160725852,5,1,3,2,2,5,3,3,1,2
220,Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3,0.11329065413248512,3,4,3,2,2,4,2,3,3,4
221,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c3ccc(O)c4NC(=O)Sc34,0.19636898362138425,4,3,4,2,4,3,3,3,1,1
222,OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,-1.2990409471787985,3,4,4,1,3,4,3,3,3,2
223,COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N,1.1600776056926123,1,4,5,2,2,1,5,3,2,5
224,CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14,0.7945329559414569,2,3,1,2,5,5,3,5,1,4
225,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc2ccccc2,-0.5097968170342575,1,4,5,4,3,1,3,3,1,1
226,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccncc5,-1.2242704506387891,4,2,3,4,1,3,3,3,1,3
227,Cc1cc(OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl,-0.0777895036919826,5,1,3,4,5,4,2,5,2,4
228,O=C(CCc1ccccc1)c2ccccc2,1.3262342646704106,5,5,3,5,1,3,3,1,1,1
229,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,-2.5535237224611733,2,5,1,4,3,5,4,5,2,3
230,OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,0.2711394801613932,1,4,2,5,5,2,3,2,1,4
231,C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3,0.703146793503668,2,1,3,5,3,1,1,3,4,2
232,COc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4,1.4342360930059794,3,3,4,2,2,3,3,2,5,5
233,O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3,-0.19409916497644134,1,2,5,2,4,1,1,5,1,4
234,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4,1.2846950999259614,3,2,2,4,4,1,1,2,4,3
235,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O,0.08005932233692548,1,3,5,5,1,4,5,5,4,1
236,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,-0.39348715574979903,1,2,2,5,4,3,2,1,3,4
237,COc1ccc2nc(N[C@H]3CCC[C@@H](C3)NCc4ccsc4)ccc2c1,0.212984649519164,4,4,2,3,5,5,2,5,5,5
238,CN1CCN(CC1)c2ncnc3c2sc4nc(C)cc(C)c34,0.8526877865836865,3,1,5,3,5,4,4,5,4,2
239,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,0.9108426172259156,1,3,4,3,5,5,2,1,5,3
240,O=C(COc1ccccc1)N2CCOCC2,-1.1827312858943395,5,3,1,1,2,3,4,2,5,4
241,Cc1nnsc1C(=O)Nc2ccccc2,-0.9999589610187616,5,4,1,5,3,1,4,3,4,1
242,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,-0.9168806315298628,5,1,5,4,4,3,5,2,4,1
243,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O,-2.1215164091188985,2,5,4,1,5,4,5,4,5,3
244,COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3,-0.14425216728310186,2,1,3,5,1,4,3,5,1,4
245,O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2,0.212984649519164,2,1,3,4,3,5,3,4,1,2
246,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46,1.143461939794833,1,1,1,3,2,2,4,1,1,4
247,Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4cccc(Cl)c4)cc12)c5ccc(F)cc5,0.2711394801613932,5,5,3,2,1,1,3,3,5,2
248,O=C1NC=Nc2[nH]ncc12,-2.1547477409144578,3,5,3,5,5,2,3,1,3,1
249,C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,-1.1578077870476695,4,5,1,3,4,3,4,1,2,4
250,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,0.47052747093475106,1,4,3,4,2,5,2,4,5,3
251,CC(C(=O)O)n1c(C)c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc13,1.1517697727437228,5,3,2,1,4,2,3,2,4,5
252,NC(=O)c1sc(cc1N)c2ccccc2,0.12990632003026495,5,5,2,3,3,2,5,2,3,1
253,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,-0.4848733181875878,2,5,5,2,2,2,1,5,1,2
254,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,-0.5928751465231565,2,2,1,1,3,1,2,3,2,5
255,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,0.18806115067249413,5,5,1,1,3,3,4,1,2,4
256,O=C1CCOc2nc(CCc3ccccc3)ccc12,0.2711394801613932,4,3,5,3,5,4,3,1,3,5
257,Clc1ccc2OC(=O)Nc2c1,-0.011326840100863331,1,4,1,2,5,1,4,4,2,4
258,CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,-1.9304362512944304,1,4,4,5,1,4,3,1,5,3
259,NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,0.9357661160725852,2,1,3,1,3,2,1,4,3,5
260,OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F,-1.4735054391054865,4,4,5,2,3,3,4,5,3,4
261,CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,1.2597716010792914,1,2,4,1,3,2,1,3,5,5
262,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,-0.4017949886986889,4,1,1,1,5,5,4,2,4,2
263,[O-][N+](=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCN4CCOCC4,0.9357661160725852,2,4,4,5,3,5,2,2,4,3
264,CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,0.10498282118359502,3,5,1,3,5,3,1,4,3,1
265,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,0.7280702923503376,3,5,4,4,5,1,5,1,5,4
266,COc1ccc2nccc([C@H](O)C3CC4CCN3CC4C=C)c2c1,-0.011326840100863331,5,5,4,5,5,2,3,2,4,4
267,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,0.3126786449058426,2,3,4,1,5,2,2,5,1,4
268,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nccs2,-0.8587258008876335,5,1,5,1,2,1,4,1,4,4
269,O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cnccc5c4)CN1C6CC6,0.9523817819703648,2,4,2,4,2,5,3,5,4,3
270,COc1ccc(cc1)c2cc(Nc3ccn(C)n3)n4ncc(C#N)c4n2,0.6616076287592187,5,3,4,2,2,5,3,1,4,2
271,Cc1cc(C(=O)CN2C=C(C=CC2=O)C(F)(F)F)c(C)n1Cc3ccccc3,1.0686914432548238,1,5,5,3,4,1,5,2,3,2
272,Oc1ccc2nc(sc2c1)c3ccccc3,1.5090065895459888,5,3,4,2,4,1,4,5,4,4
273,NS(=O)(=O)c1nc2ccccc2s1,-0.6842613089609454,4,2,4,3,1,2,1,5,1,1
274,CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,-2.4289062282278246,1,5,2,1,3,1,3,4,1,4
275,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccc(F)c(F)c5)nc(SCCC(F)(F)F)nc23,1.5090065895459888,5,2,4,2,3,2,2,3,4,3
276,NC(=O)c1ccccc1OCc2ccccc2,0.2711394801613932,4,5,1,4,4,5,5,3,3,3
277,CC1CC(=O)Nc2ccccc2N1,-1.3405801119232477,5,2,1,5,4,2,3,3,3,1
278,NC(=O)N1c2ccccc2CC(=O)c3ccccc13,-0.7424161396031748,5,2,5,2,5,2,2,5,5,2
279,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]2CCN(Cc3ccc(cc3)c4ccccc4)C2,1.5173144224948785,1,3,3,5,2,1,4,1,1,3
280,COc1ccc(cc1OC)C2=COc3cc(O)cc(O)c3C2=O,0.5203744686280901,4,3,3,2,2,2,5,3,2,5
281,CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,-1.639662098083284,2,5,2,1,3,1,1,2,3,3
282,O=C1CCOc2nc(ccc12)C#CC3CCCC3,0.6865311276058883,3,3,5,2,5,3,4,1,2,5
283,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,0.53699013452587,4,3,4,1,5,5,2,5,4,5
284,COc1ccccc1c2nnc(N)[nH]2,-1.049805958712101,3,5,1,3,1,5,1,5,2,5
285,COc1ccc(cc1OC)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,-0.642722144216496,3,3,4,2,1,3,3,4,5,5
286,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NS(=O)(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,-0.27717749446534024,4,4,5,2,1,1,2,3,3,5
287,O[C@@H](CNCCSCCCNCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,-1.7061247616744033,5,2,1,5,2,2,1,5,4,5
288,CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2,-1.0082667939676515,4,5,5,2,4,2,4,5,3,1
289,CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,1.3594655964659703,3,5,4,1,4,1,1,3,5,1
290,COc1cc(OC)c(cc1NC(=O)COC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23,-0.0860973366408727,5,1,4,4,1,2,1,3,2,3
291,C[C@]1(CCCN1c2nc(Nc3cc([nH]n3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,0.8194564547881268,4,3,5,3,1,1,5,1,3,2
292,CC1CN(C(=O)c2ccccc2)c3ccccc3NC1=O,-0.3685636569031292,1,3,3,5,5,3,5,5,2,1
293,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,-1.1079607893543306,3,5,2,3,4,3,1,5,3,1
294,O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1Cl)c2ccc(O)c3NC(=O)Sc23,-0.3602558239542393,3,1,3,1,3,2,2,4,2,3
295,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3F,-0.7091848078076152,5,1,3,4,4,2,1,5,5,2
296,CC(C)C(=O)Nc1nc(cc2ccccc12)c3ccccn3,0.43729613913919135,1,3,2,3,3,4,5,2,5,3
297,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3,-0.8421101349898537,2,5,2,5,5,1,4,3,2,2
298,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCC=C)C(F)(F)F,0.7446859582481175,3,5,1,5,2,3,5,2,2,3
299,COc1ccc(cc1)C(=O)NCc2cn(nn2)c3cc(C)nc4ccc(OC)cc34,1.1019227750503833,3,2,4,1,1,1,2,3,2,4
300,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCc2cccc(Cl)c2)c3sc(O)nc13,-0.21071483087422116,1,2,4,2,5,5,3,1,4,1
301,NC12CC3CC(CC(C3)C1)C2,-2.6199863860522923,3,5,5,4,2,2,5,4,5,3
302,CNC(=O)c1cc(c2nc(cc(n2)C3(CC3)S(=O)(=O)C)N4CCOCC4)c5cc[nH]c5c1,-0.39348715574979903,3,3,5,5,4,5,2,3,2,4
303,O=C1Nc2ccccc2C(=O)C=C1,-0.9584197962743122,5,5,5,2,2,1,2,4,1,3
304,CC[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3oc(C)cc3,0.12159848708137486,2,5,2,5,1,3,2,1,2,1
305,Fc1ccc(CN2CCN(CC2)C3=Nn4c(CC3)nnc4C(F)(F)F)cc1,0.5203744686280901,2,3,1,1,2,5,2,5,1,2
306,Clc1ccc(cc1)C2(CCCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,1.2846950999259614,1,5,2,1,3,5,5,3,1,3
307,CC[C@H](NC(=O)c1c(CN(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,1.6668554155748965,2,4,3,4,5,4,3,1,4,3
308,CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3nc[nH]c3C)CC2)c4ccc(cc4)C(=O)N(C)CC,0.12159848708137486,1,1,1,3,3,4,1,3,4,2
309,Nc1nc(cs1)c2ccccc2,0.212984649519164,3,3,2,5,1,1,3,3,1,2
310,COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,0.620068464014769,4,2,1,5,1,5,3,1,5,3
311,Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl,-0.6593378101142758,3,2,5,1,1,1,1,2,3,4
312,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,1.7083945803193463,2,2,4,3,3,4,5,4,4,1
313,CCOC(=O)C(CCc1ccccc1)NC2CCc3ccccc3N(CC(=O)O)C2=O,-1.9719754160388805,2,4,4,2,4,2,1,4,2,4
314,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,-0.14425216728310186,5,4,3,2,5,3,5,2,3,5
315,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc(N)c3)N4CCOCC4,-0.6842613089609454,3,2,5,1,1,1,2,2,2,2
316,Nc1ncc(nc1C(=O)Nc2cccnc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4,0.54529796747476,5,2,2,4,2,1,3,3,5,4
317,CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,-0.061173837794202775,4,1,5,1,1,1,5,2,2,5
318,CN1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2,0.15482981887693448,3,1,5,3,1,3,5,3,3,5
319,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Br)ccc12)c3ccccc3)c4ccccc4,0.8360721206859066,1,5,3,3,5,2,2,5,2,1
320,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(F)cc(F)cn34)N5CCN(CC5)C(=O)C,0.8526877865836865,4,5,4,1,1,2,4,1,5,1
321,CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc3N(CC(C)C)C(=O)N(C)C(=O)c13,0.04682799054136585,5,3,2,3,3,3,1,5,5,2
322,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5,1.0188444455614842,2,4,1,3,5,5,4,5,4,5
323,O[C@H](CNC(=O)c1n[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.6449919628614389,4,1,5,4,5,5,4,4,2,5
324,COc1cc(N2CCN(C)CC2)c3nc(cc(N(C)C)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5,0.9357661160725852,1,1,5,1,3,3,2,5,3,3
325,CN1CCC(CC1)n2cc(c(C)n2)c3cnc(N)c(c3)c4oc5ccccc5n4,1.0188444455614842,1,3,5,5,3,4,3,3,5,2
326,CC1N(C(=O)c2ccccc2)c3ccccc3NC1=O,-0.052866004845313064,2,5,5,4,4,1,1,4,4,4
327,CC(C)N1CCN(Cc2oc(nc2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)CC1,1.0936149421014936,3,3,5,3,2,1,5,2,5,2
328,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccccc2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F,0.16313765182582454,4,1,1,3,5,4,2,5,5,2
329,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0.12990632003026495,1,3,3,1,4,1,4,2,2,5
330,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@@H](O)C3)c2c1,-1.1578077870476695,4,3,3,3,1,5,3,2,2,4
331,CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,0.9274582831236956,5,4,3,1,5,4,1,1,1,3
332,CCNc1nc(Nc2ccccc2)nc(n1)C#N,0.7779172900436769,1,2,4,3,4,3,5,5,1,3
333,O=C1CCOc2nc(\C=C\c3ccccc3)ccc12,0.8526877865836865,2,5,1,4,3,1,1,3,3,4
334,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN6CCCC6,0.43729613913919135,2,4,1,2,5,2,1,4,3,3
335,NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,-0.3270244921586797,5,4,3,4,3,4,2,1,1,1
336,C(CNCc1ccccc1)NCc2ccccc2,-1.1993469517921194,3,5,1,4,3,4,3,3,1,3
337,CNCC[C@@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2,-0.1774834990786615,1,2,4,2,1,2,2,1,2,2
338,Cc1cc(Oc2ccc3OCOc3c2)nc(Oc4ccc(cc4)n5ccnc5)n1,1.0769992762037135,2,5,1,3,3,3,1,3,1,1
339,CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4,-0.21071483087422116,5,5,1,4,4,4,2,4,3,1
340,COC(=O)CCCC(=O)Nc1ccc2C(=O)C(=O)c3ccccc3c2c1,0.6532997958103286,1,4,3,3,3,1,1,2,3,2
341,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C5CC5,0.7696094570947873,2,4,5,3,4,2,4,3,1,1
342,CCN(CC)S(=O)(=O)c1ccc(cc1)c2oc(SCC(=O)N3CCc4ccccc34)nn2,1.4342360930059794,1,5,3,4,3,4,1,4,4,1
343,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,0.2960629790080627,3,3,3,1,5,3,4,5,4,5
344,Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3F)C(=O)Nc4ccon4,0.3542178096502923,4,3,3,5,1,2,3,1,3,1
345,CN1CCN(CC1)c2cc(F)cc3C(=O)C=C(Nc23)C(=O)Nc4ccc(cc4)N5CCOCC5,0.43729613913919135,3,5,4,1,5,1,3,3,3,5
346,CC(C)Oc1cc(OCCc2cccnc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,-1.1328842882010002,2,2,5,5,2,3,2,1,2,5
347,Cn1c(nc2ccccc12)c3ccc(O)nc3,-0.8088788031942941,4,2,1,4,3,1,4,4,5,1
348,CCOC(=O)C1(CCCN(CC2CC2)C1)c3cccc(O)c3,-0.2356383297208909,5,1,5,3,4,5,2,5,3,5
349,OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13,0.6865311276058883,3,3,3,1,3,2,4,1,1,4
350,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3Cl,-1.2658096153832386,4,2,1,4,4,2,2,2,4,5
351,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccsc4)C3=O,-0.8836492997343031,3,1,3,4,1,5,2,4,1,4
