,rd_2,rd_32,rd_128,rd_512,rd_1024
1149,1,2,5,1,3
1150,5,3,2,3,4
1151,1,1,4,2,4
1152,4,3,4,4,4
1153,4,4,2,5,3
1154,1,2,3,5,5
1155,3,2,4,1,3
1156,3,4,3,3,2
1157,1,3,1,5,2
1158,5,5,5,1,3
1159,3,5,1,4,2
1160,2,2,3,3,3
1161,4,1,3,1,1
1162,5,1,1,1,2
1163,5,5,4,1,2
1164,2,4,5,5,3
1165,3,1,2,5,5
1166,3,5,1,3,5
1167,5,3,1,1,3
1168,3,5,2,4,5
1169,2,3,2,1,1
1170,4,5,3,3,5
1171,2,2,2,5,5
1172,4,5,3,2,2
1173,5,3,1,5,3
1174,3,4,3,3,4
1175,5,2,5,2,1
1176,1,3,1,1,3
1177,4,3,3,3,3
1178,3,1,3,3,5
1179,5,3,3,5,4
1180,1,2,3,4,3
1181,4,1,1,2,4
1182,1,5,3,2,3
1183,2,1,4,3,3
1184,5,3,3,5,4
1185,4,3,5,4,1
1186,5,3,4,5,5
1187,4,1,1,5,1
1188,3,5,5,5,5
1189,1,3,3,1,1
1190,1,2,5,5,1
1191,5,4,2,2,2
1192,4,2,5,3,5
1193,3,3,5,1,1
1194,5,1,2,4,5
1195,1,4,3,5,2
1196,2,4,2,5,5
1197,3,2,2,5,5
1198,1,4,5,2,1
1199,3,5,5,3,5
1200,5,3,4,4,3
1201,1,3,3,4,2
1202,2,4,4,5,3
1203,2,1,3,3,1
1204,2,3,2,3,1
1205,3,2,3,3,2
1206,5,1,1,2,2
1207,5,1,2,3,3
1208,4,5,5,5,3
1209,1,3,3,5,1
1210,2,5,2,5,5
1211,2,5,1,4,5
1212,5,5,3,1,2
1213,1,1,3,2,4
1214,4,3,2,1,4
1215,3,2,3,1,1
1216,5,1,4,3,4
1217,4,5,3,1,2
1218,1,4,3,2,5
1219,3,5,1,5,1
1220,3,4,5,2,5
1221,5,5,3,3,3
1222,3,5,2,3,1
1223,2,3,5,2,2
1224,2,5,5,5,4
1225,2,1,4,4,3
1226,3,4,4,3,3
1227,5,3,1,5,5
1228,4,1,4,1,5
1229,1,3,3,2,1
1230,2,3,1,1,1
1231,2,2,2,4,2
1232,3,2,4,4,4
1233,1,1,1,2,1
1234,1,1,4,4,4
1235,2,1,2,1,5
1236,5,3,1,2,4
1237,2,1,3,3,2
1238,2,2,2,1,4
1239,2,4,1,3,1
1240,3,3,1,2,5
1241,1,4,1,4,1
1242,1,1,2,2,2
1243,3,3,4,5,1
1244,1,1,3,2,5
1245,5,2,2,1,1
1246,2,1,4,1,2
1247,5,5,5,5,3
1248,5,3,1,1,2
1249,4,5,5,2,1
1250,3,1,1,5,5
1251,1,3,2,5,4
1252,2,4,3,5,3
1253,1,3,5,5,3
1254,3,4,5,1,4
1255,4,4,2,3,1
1256,2,1,5,3,3
1257,2,5,3,4,1
1258,3,3,4,1,4
1259,1,5,1,1,4
1260,4,2,3,1,5
1261,5,2,3,2,3
1262,2,5,1,1,3
1263,2,4,4,5,3
1264,4,3,5,3,5
1265,4,1,1,4,1
1266,5,5,5,3,4
1267,4,5,5,2,3
1268,1,3,3,4,5
1269,5,1,1,5,3
1270,3,2,4,3,3
1271,5,2,3,1,4
1272,3,4,3,4,2
1273,5,3,1,1,3
1274,1,3,5,1,1
1275,3,2,2,5,5
1276,1,3,5,2,3
1277,1,4,2,4,5
1278,4,5,5,1,2
1279,4,3,3,4,1
1280,1,3,2,1,4
1281,5,2,2,1,5
1282,1,1,2,5,2
1283,2,5,5,3,5
1284,4,1,4,2,4
1285,3,2,5,3,5
1286,3,1,2,4,1
1287,4,5,4,5,4
1288,3,1,4,2,5
1289,1,2,4,1,4
1290,1,5,4,2,3
1291,4,1,2,1,1
1292,2,2,2,5,5
1293,4,5,5,4,1
1294,5,4,3,3,1
1295,1,4,5,3,5
1296,2,3,1,3,2
1297,2,3,1,5,1
1298,4,3,3,3,1
1299,2,3,3,5,2
1300,3,1,1,4,1
1301,4,4,3,3,1
1302,2,2,3,5,1
1303,3,5,3,1,3
1304,5,3,1,5,2
1305,4,5,5,1,2
1306,4,1,2,3,1
1307,5,2,1,2,3
1308,5,2,2,3,1
1309,2,4,3,1,5
1310,4,3,5,3,1
1311,1,4,1,3,5
1312,1,3,2,2,2
1313,1,5,1,2,1
1314,3,3,3,2,1
1315,4,1,4,4,5
1316,3,1,5,4,2
1317,1,1,2,3,4
1318,1,4,3,4,1
1319,3,3,2,5,3
1320,1,3,3,4,3
1321,3,4,5,2,1
1322,3,1,2,1,2
1323,3,5,2,4,2
1324,3,2,2,3,1
1325,4,4,5,1,2
1326,5,4,3,4,4
1327,1,4,4,5,2
1328,4,4,1,2,2
1329,1,5,5,1,2
1330,2,3,3,3,3
1331,3,3,2,2,3
1332,4,3,3,2,2
1333,3,1,1,5,5
1334,2,2,2,5,1
1335,4,1,1,4,2
1336,2,1,4,3,4
1337,5,1,4,1,3
1338,4,5,3,1,5
1339,4,1,2,2,5
1340,5,2,2,1,4
1341,2,3,2,4,4
1342,5,5,1,2,2
1343,3,1,4,2,4
1344,2,2,1,5,1
1345,2,1,3,1,2
1346,4,4,1,2,4
1347,4,2,4,5,5
1348,2,3,1,3,1
1349,1,1,2,1,5
1350,5,5,5,3,4
1351,1,2,5,5,1
1352,3,1,3,4,5
1353,2,1,3,1,4
1354,5,4,4,3,3
1355,3,1,4,3,3
1356,3,4,4,4,4
1357,2,2,1,4,3
1358,1,2,2,3,5
1359,4,1,4,4,2
1360,2,4,3,5,3
1361,1,2,1,2,5
1362,1,5,4,2,2
1363,5,3,2,4,3
1364,5,5,4,1,4
1365,4,2,3,4,2
1366,2,2,5,2,3
1367,2,5,2,2,2
1368,1,5,5,5,2
1369,2,3,1,1,3
1370,1,2,4,1,3
1371,3,5,1,5,1
1372,5,3,5,3,5
1373,2,5,3,1,4
1374,1,3,1,3,1
1375,4,2,5,2,2
1376,4,1,5,1,3
1377,4,1,4,4,1
1378,5,3,4,4,4
1379,4,2,2,2,1
1380,2,4,2,5,4
1381,4,1,2,5,1
1382,1,5,2,4,3
1383,3,2,3,2,5
1384,5,1,5,3,1
1385,4,4,1,3,1
1386,5,3,5,2,1
1387,2,5,4,2,1
1388,1,5,3,2,2
1389,4,4,5,5,4
1390,3,2,1,1,5
1391,2,4,4,4,2
1392,3,4,5,4,4
1393,2,2,2,1,3
1394,2,1,3,2,1
1395,2,3,3,1,2
1396,3,1,4,2,3
1397,5,4,5,4,4
1398,2,4,5,1,4
1399,3,3,1,4,2
1400,4,3,3,1,1
1401,3,2,5,4,2
1402,5,3,1,2,2
1403,5,3,2,2,5
1404,2,1,5,1,1
1405,5,2,1,4,4
1406,4,2,4,4,2
1407,4,4,5,2,3
1408,5,5,4,1,4
1409,1,1,3,5,3
1410,2,3,5,3,3
1411,4,5,4,5,1
1412,5,3,2,1,3
1413,4,5,4,1,5
1414,3,4,3,2,3
1415,1,5,2,2,1
1416,4,3,3,4,4
1417,4,1,5,4,2
1418,3,3,1,4,3
1419,3,4,5,2,4
1420,4,2,3,1,1
1421,4,2,3,2,2
1422,1,2,3,2,3
1423,2,5,2,4,3
1424,1,2,3,2,3
1425,2,2,4,4,1
1426,5,4,3,4,5
1427,1,4,3,4,5
1428,4,5,2,4,4
1429,1,3,5,1,1
1430,1,5,1,2,2
1431,2,1,4,5,1
1432,4,4,2,4,4
1433,2,2,5,2,3
1434,3,1,1,3,3
1435,4,3,5,1,1
1436,2,5,4,1,3
1437,2,4,4,2,5
1438,4,4,1,3,4
1439,5,2,4,3,2
1440,4,5,5,1,3
1441,4,3,4,4,3
1442,2,5,4,5,5
1443,5,3,2,2,3
1444,3,5,1,2,3
1445,5,4,4,4,3
1446,2,5,4,3,1
1447,2,3,1,1,1
1448,4,5,1,3,5
1449,1,1,4,5,3
1450,1,3,5,4,4
1451,3,4,2,1,1
1452,4,2,4,5,5
1453,1,4,4,4,2
1454,1,3,1,2,3
1455,4,3,1,3,4
1456,5,1,2,4,1
1457,1,4,5,3,1
1458,1,4,4,2,1
1459,2,3,4,2,2
1460,3,2,5,5,3
1461,1,1,3,3,1
1462,1,2,5,2,5
1463,3,5,4,4,1
1464,4,1,5,2,1
1465,5,1,5,1,5
1466,3,5,4,3,1
1467,2,3,4,3,2
1468,2,1,4,1,1
1469,3,5,5,2,2
1470,1,2,3,3,1
1471,1,4,2,1,5
1472,5,5,1,4,5
1473,1,4,5,3,3
1474,2,4,3,3,2
1475,2,2,1,2,5
1476,5,2,2,3,4
1477,5,4,1,1,2
1478,3,2,2,5,3
1479,4,4,3,3,5
1480,4,1,2,2,2
1481,3,3,5,4,3
1482,2,1,4,2,1
1483,1,4,4,2,3
1484,4,5,5,3,2
1485,5,1,5,4,2
1486,2,2,1,4,3
1487,2,2,3,5,5
1488,5,5,1,5,4
1489,1,4,1,1,3
1490,1,5,5,5,3
1491,5,1,4,1,4
1492,3,5,2,5,3
1493,1,4,4,4,1
1494,1,1,5,2,5
1495,1,2,5,3,1
1496,3,3,2,5,4
1497,1,5,1,5,4
1498,5,3,1,1,1
1499,3,3,1,5,5
1500,1,1,3,5,3
1501,1,2,2,3,1
1502,5,3,2,4,3
1503,5,3,2,2,3
1504,3,4,1,5,3
1505,1,4,2,1,1
1506,3,2,4,3,5
1507,4,3,3,3,4
1508,2,3,2,4,4
1509,5,3,1,1,2
1510,5,5,3,3,2
1511,3,2,3,4,1
1512,2,3,4,1,4
1513,1,3,1,3,5
1514,2,5,4,4,2
1515,1,2,5,1,5
1516,3,1,5,5,1
1517,2,4,3,5,4
1518,1,1,4,3,3
1519,5,3,2,1,1
1520,5,5,5,2,2
1521,3,5,3,1,4
1522,3,2,5,4,2
1523,3,1,5,5,1
1524,3,4,3,4,3
1525,1,5,3,3,3
1526,1,4,1,4,1
1527,4,4,1,1,5
1528,4,4,4,5,3
1529,2,1,5,5,3
1530,5,5,4,4,5
1531,4,3,5,5,2
1532,4,1,2,3,3
1533,4,4,3,3,2
1534,2,4,4,5,5
1535,4,1,2,2,1
1536,1,2,4,1,2
1537,4,4,3,3,4
1538,5,1,1,1,2
1539,5,2,1,3,2
1540,1,4,4,1,2
1541,5,2,3,2,2
1542,2,2,2,3,4
1543,3,3,1,1,3
1544,5,5,1,2,2
1545,3,4,5,1,1
1546,4,3,5,2,2
1547,3,4,5,3,3
1548,4,2,3,3,3
1549,2,3,5,1,4
1550,4,3,5,1,1
1551,3,4,1,1,5
1552,1,4,5,1,1
1553,3,3,4,1,5
1554,4,1,3,2,5
1555,5,5,3,4,1
1556,5,4,2,3,4
1557,5,5,1,5,5
1558,1,5,4,4,2
1559,3,2,5,5,2
1560,5,1,5,4,1
1561,2,3,2,2,1
1562,5,5,5,3,3
1563,3,3,1,1,5
1564,5,3,1,3,2
1565,3,4,3,5,3
1566,2,1,5,4,1
1567,2,1,1,5,2
1568,4,2,5,3,4
1569,1,4,5,5,2
1570,1,4,3,1,5
1571,4,2,2,1,4
1572,5,5,3,2,1
1573,5,1,4,2,5
1574,2,2,5,4,5
1575,2,2,2,1,4
1576,1,3,2,1,2
1577,4,4,5,2,4
1578,1,1,4,4,2
1579,5,1,5,3,5
1580,1,1,4,3,4
1581,5,4,2,2,3
1582,5,3,1,3,1
1583,2,2,1,1,1
1584,2,2,3,5,3
1585,4,2,3,3,4
1586,2,3,2,4,4
1587,4,5,2,3,3
1588,3,3,1,5,1
1589,2,3,5,5,2
1590,1,5,3,2,5
1591,1,4,1,1,5
1592,4,5,5,2,2
1593,1,1,5,2,1
1594,1,3,1,2,5
1595,4,4,3,1,5
1596,3,3,2,1,1
1597,2,2,1,1,1
1598,5,1,4,3,3
1599,2,3,5,4,4
1600,4,2,3,1,2
1601,4,5,4,1,4
1602,3,5,1,4,1
1603,4,2,1,5,4
1604,2,2,2,2,3
1605,3,4,1,2,4
1606,3,4,2,1,5
1607,2,1,3,4,4
1608,3,5,5,1,2
1609,3,3,2,3,3
1610,2,2,4,5,5
1611,5,5,1,1,2
1612,3,1,5,4,3
1613,5,3,4,2,5
1614,5,4,3,5,3
1615,5,1,2,3,2
1616,3,1,2,2,3
1617,1,1,4,1,3
1618,4,3,3,5,5
1619,1,2,2,3,1
1620,5,5,1,2,2
1621,5,3,2,4,3
1622,2,1,5,1,1
1623,4,2,1,4,2
1624,1,4,3,5,4
1625,3,4,1,1,1
1626,5,5,5,1,2
1627,2,5,4,1,2
1628,2,1,4,3,3
1629,2,3,3,2,2
1630,1,2,1,5,3
1631,1,2,1,3,5
1632,1,5,5,2,5
1633,2,3,2,1,5
1634,5,4,2,3,3
1635,3,5,1,4,5
1636,1,2,2,1,2
1637,3,3,4,2,1
1638,3,2,1,4,3
1639,4,5,4,4,1
1640,5,2,3,3,3
1641,1,4,3,2,2
1642,1,2,2,5,5
1643,3,5,4,5,2
1644,5,2,1,1,2
1645,3,5,5,4,4
1646,2,1,2,2,2
1647,5,3,3,5,2
1648,2,1,2,4,1
1649,1,5,4,5,5
1650,1,4,2,5,3
1651,1,2,3,3,2
1652,1,3,4,1,2
1653,1,5,2,3,1
1654,3,2,1,1,4
1655,1,3,4,5,2
1656,3,5,4,1,2
1657,2,5,1,4,1
1658,2,1,4,5,5
1659,2,2,4,1,4
1660,3,4,4,2,1
1661,5,1,3,1,1
1662,2,1,3,3,1
1663,2,2,1,2,4
1664,5,1,4,3,2
1665,5,5,5,5,5
1666,4,3,3,5,2
1667,2,3,4,4,1
1668,3,3,2,5,4
1669,2,4,4,4,1
1670,5,1,1,5,3
1671,2,4,4,2,2
1672,3,1,2,2,2
1673,4,3,1,3,2
1674,3,5,3,3,3
1675,5,5,5,3,4
1676,4,2,2,5,5
1677,5,1,5,2,2
1678,1,2,3,3,1
1679,2,3,4,1,2
1680,5,3,1,5,1
1681,5,4,5,5,4
1682,1,4,1,4,1
1683,5,1,2,3,4
1684,4,1,3,3,5
1685,2,5,4,1,3
1686,2,2,2,5,5
1687,5,2,4,1,2
1688,4,2,2,2,4
1689,3,1,2,3,3
1690,1,5,4,5,1
1691,1,5,2,2,1
1692,5,1,5,2,1
1693,3,5,1,4,5
1694,4,3,2,5,5
1695,4,3,2,3,5
1696,4,5,3,3,5
1697,5,3,5,4,5
1698,5,2,5,5,4
1699,1,4,1,4,3
1700,1,1,1,2,5
1701,4,2,2,3,5
1702,3,5,3,5,1
1703,2,1,1,1,1
1704,4,3,3,5,1
1705,1,4,4,4,4
1706,5,5,1,1,3
1707,2,5,4,2,5
1708,3,2,2,4,3
1709,2,3,1,5,3
1710,2,2,1,3,5
1711,2,2,4,1,4
1712,1,2,2,3,2
1713,2,2,4,2,4
1714,2,5,3,4,2
1715,1,2,1,1,3
1716,3,3,4,1,1
1717,3,5,3,1,2
1718,3,5,5,4,1
1719,1,2,4,1,2
1720,5,3,1,2,1
1721,5,5,3,2,5
1722,2,5,5,1,3
1723,1,2,1,3,3
1724,2,3,3,1,4
1725,1,1,1,2,4
1726,5,2,5,1,2
1727,5,2,3,3,4
1728,3,5,1,1,5
1729,4,1,4,3,3
1730,5,1,3,1,3
1731,5,4,4,5,5
1732,5,1,1,3,1
1733,5,5,2,3,1
1734,3,5,2,4,1
1735,4,5,5,1,4
1736,1,2,3,2,4
1737,3,1,1,4,5
1738,1,5,4,1,2
1739,5,4,1,1,5
1740,5,4,5,1,1
1741,2,3,1,1,5
1742,4,4,4,4,5
1743,3,4,5,3,5
1744,2,2,3,5,5
1745,4,2,3,3,5
1746,5,4,1,5,5
1747,2,2,3,2,3
1748,4,3,2,4,3
1749,4,1,3,4,4
1750,4,5,1,3,2
1751,4,1,5,2,4
1752,4,3,4,4,5
1753,5,3,2,4,2
1754,1,1,1,5,1
1755,1,1,4,4,1
1756,1,1,1,2,1
1757,2,4,1,5,3
1758,5,3,5,4,5
1759,5,1,2,1,1
1760,4,3,2,1,1
1761,1,5,5,3,5
1762,3,5,5,5,2
1763,4,2,4,2,1
1764,4,3,3,3,4
1765,5,4,5,1,2
1766,5,4,3,3,3
1767,5,1,4,1,1
1768,2,5,4,1,2
1769,1,1,5,4,5
1770,5,3,1,3,4
1771,1,1,2,2,4
1772,2,1,1,1,3
1773,2,5,5,3,5
1774,2,2,4,4,4
1775,3,1,1,3,5
1776,1,5,1,4,1
1777,5,2,2,4,1
1778,4,2,5,2,3
1779,5,1,5,2,2
1780,3,4,3,4,2
1781,1,1,4,5,5
1782,5,1,3,5,2
1783,1,5,3,4,2
1784,1,4,3,4,5
1785,3,2,2,2,2
1786,1,5,4,4,1
1787,1,4,5,1,5
1788,3,3,5,3,2
1789,4,3,5,4,4
1790,5,4,1,2,5
1791,2,2,3,2,4
1792,3,4,2,5,3
1793,1,4,3,4,2
1794,1,1,1,4,3
1795,2,1,3,3,4
1796,1,3,1,3,3
1797,3,2,5,2,5
1798,1,2,3,5,5
1799,1,1,2,4,3
1800,2,1,2,2,1
1801,1,2,3,1,2
1802,1,4,2,1,2
1803,4,2,5,5,2
1804,2,1,3,5,1
1805,1,5,5,3,5
1806,4,1,1,3,4
1807,4,5,5,4,1
1808,3,5,4,3,5
1809,5,2,2,2,2
1810,4,5,5,2,2
1811,3,4,2,5,4
1812,4,2,3,4,2
1813,2,2,3,2,2
1814,1,5,5,1,4
1815,1,4,5,4,3
1816,4,5,4,1,2
1817,3,4,5,1,2
1818,3,5,1,3,5
1819,5,2,1,3,4
1820,4,4,5,2,3
1821,3,4,1,5,2
1822,3,5,3,4,2
1823,4,4,2,5,3
1824,4,1,2,4,1
1825,4,4,4,5,3
1826,4,1,5,2,1
1827,2,5,2,2,1
1828,4,1,2,3,3
1829,3,3,3,5,4
1830,2,3,1,1,4
1831,4,3,5,5,5
1832,4,2,2,1,3
1833,5,5,4,2,5
1834,4,5,2,3,4
1835,1,5,3,5,2
1836,5,4,4,4,4
1837,3,5,3,3,3
1838,3,1,1,3,5
1839,3,3,4,1,3
1840,1,5,1,3,5
1841,1,1,1,2,1
1842,1,2,4,5,2
1843,1,1,5,2,1
1844,5,1,4,4,5
1845,4,2,3,5,5
1846,4,3,4,5,1
1847,1,1,4,5,4
1848,4,1,2,1,2
1849,2,5,3,1,2
1850,1,2,2,3,5
1851,4,2,1,4,5
1852,5,4,3,1,5
1853,4,5,3,1,4
1854,5,1,2,2,1
1855,1,4,5,5,3
1856,2,5,4,5,5
1857,4,4,2,4,4
1858,3,3,2,1,5
1859,5,2,2,5,5
1860,5,5,1,4,5
1861,3,4,1,3,4
1862,5,4,3,4,1
1863,3,1,3,3,1
1864,4,4,5,5,5
1865,3,4,4,5,3
1866,1,2,4,3,1
1867,4,2,4,5,1
1868,5,3,4,3,2
1869,2,1,1,5,3
1870,1,2,1,3,1
1871,2,5,2,3,5
1872,3,1,5,1,2
1873,2,2,4,3,4
1874,4,3,4,2,5
1875,3,4,5,3,3
1876,3,3,3,3,5
1877,3,5,3,1,2
1878,2,2,5,5,3
1879,2,2,2,4,4
1880,2,1,2,5,4
1881,2,3,1,4,1
1882,3,4,3,3,4
1883,1,2,3,5,4
1884,4,1,3,4,5
1885,5,3,4,2,3
1886,3,2,3,3,3
1887,3,4,5,4,2
1888,2,3,2,3,5
1889,5,3,1,4,4
1890,3,4,5,5,3
1891,5,1,5,2,3
1892,1,1,3,3,4
1893,5,3,2,4,2
1894,2,2,4,2,5
1895,5,3,3,2,2
1896,5,3,3,3,2
1897,3,1,1,1,4
1898,2,3,5,2,5
1899,5,3,5,5,4
1900,3,2,2,3,1
1901,1,3,3,4,5
1902,4,3,3,4,1
1903,2,5,2,5,2
1904,3,3,4,2,3
1905,2,2,5,4,4
1906,2,2,5,5,2
1907,5,5,5,5,1
1908,5,5,3,2,5
1909,5,1,1,1,3
1910,2,1,4,3,3
1911,4,5,2,2,5
1912,1,5,4,2,5
1913,1,1,2,2,3
1914,3,4,5,5,3
1915,1,5,2,2,5
1916,4,3,2,5,5
1917,5,3,4,3,1
1918,1,3,5,5,5
1919,4,1,5,3,5
1920,3,2,3,5,5
1921,4,5,3,5,4
1922,2,4,2,1,5
1923,1,4,1,3,5
1924,1,3,5,4,3
1925,1,3,5,1,4
1926,4,4,2,4,4
1927,3,5,1,2,1
1928,2,2,4,1,1
1929,4,2,2,2,5
1930,4,4,5,2,4
1931,3,3,4,2,1
1932,3,5,3,1,4
1933,3,3,5,4,4
1934,2,5,1,5,5
1935,4,2,3,2,3
1936,4,5,1,3,1
1937,5,1,4,5,2
1938,5,1,5,4,1
1939,2,3,4,3,2
1940,5,1,2,1,1
1941,3,1,3,5,5
1942,5,3,5,4,5
1943,3,1,5,4,3
1944,1,3,4,4,5
1945,1,1,5,2,1
1946,1,3,2,3,4
1947,1,2,4,3,1
1948,4,5,2,2,5
1949,4,3,4,4,2
1950,2,2,1,5,1
1951,2,5,5,3,4
1952,2,1,3,2,5
1953,5,4,4,5,4
1954,2,1,4,1,1
1955,5,5,4,5,1
1956,4,5,4,4,3
1957,2,1,2,3,3
1958,1,3,4,4,3
1959,4,1,2,2,4
1960,2,1,4,5,2
1961,3,3,3,4,3
1962,1,1,3,5,5
1963,3,4,1,5,2
1964,3,2,1,3,3
1965,1,3,4,5,3
1966,5,1,5,5,2
1967,4,3,3,1,1
1968,3,3,2,5,5
1969,2,3,5,5,1
1970,3,1,3,3,2
1971,3,1,2,1,2
1972,3,4,2,2,5
1973,2,4,2,1,4
1974,1,2,5,4,4
1975,2,5,4,2,3
1976,5,2,3,2,2
1977,5,1,1,5,2
1978,2,4,1,2,2
1979,5,2,1,2,1
1980,2,3,1,4,5
1981,1,3,1,3,3
1982,5,1,1,4,5
1983,5,1,4,1,5
1984,2,3,3,4,5
1985,3,4,3,1,2
1986,1,2,4,1,2
1987,2,1,1,5,4
1988,1,4,5,2,4
1989,5,5,4,4,1
1990,4,4,3,2,4
1991,4,5,2,4,5
1992,2,2,4,5,1
1993,5,5,2,2,3
1994,5,1,1,5,4
1995,3,1,4,3,2
1996,2,5,5,5,4
1997,3,3,2,1,3
1998,5,4,3,5,2
1999,3,5,2,1,3
2000,1,3,5,5,2
2001,5,3,2,1,3
2002,5,5,1,1,2
2003,2,1,3,4,2
2004,4,5,5,4,5
2005,4,3,3,1,4
2006,3,2,2,1,1
2007,4,2,4,5,2
2008,3,1,3,2,1
2009,1,4,5,3,4
2010,5,3,2,2,1
2011,5,1,3,5,1
2012,5,3,1,3,4
2013,2,2,2,2,5
2014,3,5,5,3,2
2015,4,4,3,4,3
2016,5,3,3,5,1
2017,2,2,2,1,1
2018,5,4,5,4,4
2019,2,1,1,3,5
2020,4,3,1,2,4
2021,4,5,4,4,3
2022,3,2,1,1,3
2023,5,3,5,2,1
2024,3,1,1,3,3
2025,2,4,3,2,1
2026,1,1,1,2,5
2027,3,2,4,3,3
2028,2,2,4,5,4
2029,2,1,3,4,5
2030,1,4,5,1,4
2031,5,4,5,4,5
2032,2,4,5,1,4
2033,4,3,5,1,3
2034,3,5,1,2,1
2035,1,4,3,3,3
2036,4,4,2,5,3
2037,1,4,3,2,2
2038,3,5,4,1,5
2039,4,2,5,5,1
2040,1,5,4,5,3
2041,2,3,2,5,3
2042,2,5,5,4,2
2043,3,4,1,1,4
2044,3,5,3,2,1
2045,3,3,4,3,4
2046,3,4,5,2,2
2047,2,4,4,1,3
2048,4,5,5,5,3
2049,5,4,3,5,2
2050,2,2,2,4,1
2051,1,3,5,2,1
2052,2,5,2,1,3
2053,5,5,1,4,3
2054,3,5,2,5,2
2055,1,1,4,3,3
2056,1,4,2,1,5
2057,3,2,2,3,4
2058,4,4,2,5,4
2059,2,1,1,2,3
2060,3,5,5,1,1
2061,5,2,4,3,2
2062,2,1,4,5,5
2063,2,1,3,2,4
2064,4,3,3,2,5
2065,4,2,1,4,4
2066,1,2,1,5,3
2067,1,5,4,1,1
2068,2,5,5,5,2
2069,2,1,4,2,4
2070,2,4,3,1,2
2071,2,4,5,5,3
2072,3,2,2,4,3
2073,5,1,5,2,1
2074,1,1,4,2,5
2075,4,5,4,3,4
2076,4,3,4,4,4
2077,1,3,3,5,1
2078,4,1,1,3,2
2079,3,2,1,3,3
2080,2,2,5,4,2
2081,4,5,5,5,2
2082,4,4,1,5,5
2083,2,1,4,1,1
2084,3,1,4,4,3
2085,2,1,5,1,4
2086,5,5,3,5,1
2087,2,2,4,4,3
2088,2,1,5,2,1
2089,2,4,1,5,3
2090,1,1,1,5,2
2091,1,3,3,1,4
2092,4,3,2,4,2
2093,1,5,3,2,3
2094,2,2,1,5,1
2095,4,4,5,4,4
2096,5,4,2,4,4
2097,1,1,2,5,1
2098,2,5,3,1,1
2099,4,5,5,1,5
2100,1,4,2,1,4
2101,5,5,3,2,2
2102,5,1,2,5,2
2103,1,2,4,1,1
2104,5,2,3,2,3
2105,3,1,5,1,5
2106,3,3,2,2,4
2107,1,4,1,1,5
2108,4,4,4,1,5
2109,2,5,1,2,4
2110,2,4,4,2,5
2111,5,1,5,1,1
2112,1,3,1,3,3
2113,1,3,1,5,5
2114,4,3,1,1,1
2115,2,2,3,2,5
2116,3,1,3,5,4
2117,4,3,2,4,4
2118,1,5,3,2,1
2119,4,5,1,5,4
2120,5,5,2,2,4
2121,5,1,5,5,5
2122,2,1,2,4,5
2123,3,4,1,1,1
2124,2,4,1,3,4
2125,4,5,3,4,3
2126,3,5,5,5,3
2127,1,5,2,4,4
2128,2,2,5,2,3
2129,3,2,1,3,1
2130,3,2,1,4,1
2131,4,3,5,5,3
2132,3,2,4,2,3
2133,3,5,1,5,5
2134,5,4,5,1,1
2135,5,2,3,5,4
2136,2,4,1,2,2
2137,2,5,3,2,1
2138,4,5,1,3,1
2139,4,1,5,4,2
2140,4,5,2,1,3
2141,1,3,1,2,1
2142,4,3,1,5,3
2143,2,4,4,3,1
2144,1,1,2,3,2
2145,5,1,3,5,4
2146,4,1,2,3,3
2147,3,3,2,5,5
2148,1,3,1,1,4
2149,5,4,5,1,5
2150,3,1,3,4,2
2151,1,4,3,3,2
2152,2,2,3,3,1
2153,1,1,1,3,3
2154,5,5,4,5,1
2155,3,2,2,4,4
2156,3,2,5,5,5
2157,5,1,1,2,5
2158,3,3,1,1,3
2159,3,3,4,5,5
2160,4,5,1,3,5
2161,1,4,2,4,2
2162,3,1,1,2,4
2163,1,3,1,4,3
2164,2,2,4,2,4
2165,5,3,5,4,2
2166,3,1,1,3,5
2167,2,2,1,1,1
2168,4,4,5,5,2
2169,3,1,4,3,2
2170,2,3,4,5,3
2171,3,3,4,2,4
2172,2,5,1,3,4
2173,3,4,1,3,3
2174,5,5,1,2,1
2175,4,4,2,1,4
2176,3,3,4,1,4
2177,2,4,1,1,3
2178,3,1,2,5,5
2179,1,2,5,4,4
2180,3,5,5,1,5
2181,3,3,5,3,2
2182,4,4,5,5,5
2183,3,1,1,5,3
2184,4,2,4,4,5
2185,4,5,1,1,3
2186,3,3,2,4,3
2187,4,4,2,1,2
2188,4,3,3,4,1
2189,5,3,2,2,3
2190,1,4,1,3,4
2191,2,5,2,5,1
2192,1,3,5,3,5
2193,2,4,1,5,3
2194,5,5,4,2,2
2195,4,1,3,4,5
2196,3,5,1,2,2
2197,3,1,3,3,2
2198,4,4,1,5,1
2199,1,1,3,1,1
2200,1,1,4,3,4
2201,4,3,1,5,5
2202,5,3,2,4,4
2203,5,5,3,4,4
2204,4,5,4,1,4
2205,5,4,5,4,2
2206,2,3,1,5,1
2207,4,2,4,4,3
2208,5,1,2,3,1
2209,5,1,2,2,3
2210,5,4,1,5,5
2211,3,5,3,2,5
2212,5,1,1,5,4
2213,1,5,1,3,4
2214,3,5,1,3,3
2215,4,4,1,1,1
2216,3,1,5,1,2
2217,2,5,2,4,1
2218,4,5,4,5,1
2219,4,4,2,5,2
2220,4,3,3,3,4
2221,5,4,4,1,2
2222,3,1,3,4,1
